id,member_id,loan_amnt,funded_amnt,term,apr,int_rate,exp_default_rate,service_fee_rate,installment,grade,sub_grade,emp_name,emp_length,emp_status,home_ownership,annual_inc,is_inc_v,accept_d,exp_d,list_d,credit_pull_d,review_status_d,review_status,url,desc,purpose,title,addr_city,addr_state,msa,acc_now_delinq,acc_open_past_24mths,bc_open_to_buy,percent_bc_gt_75,bc_util,dti,delinq_2yrs,delinq_amnt,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,mths_since_recent_inq,mths_since_recent_loan_delinq,mths_since_recent_revol_delinq,mths_since_recent_bc,mort_acc,open_acc,pub_rec_gt_100,pub_rec,total_bal_ex_mort,revol_bal,revol_util,total_bc_limit,total_acc,total_il_high_credit_limit,mths_since_oldest_il_open,num_rev_accts,mths_since_recent_bc_dlq,initial_list_status,ils_exp_d,pub_rec_bankruptcies,num_accts_ever_120_pd,chargeoff_within_12_mths,collections_12_mths_ex_med,tax_liens,mths_since_last_major_derog,num_sats,num_tl_op_past_12m,mo_sin_rcnt_tl,tot_hi_cred_lim,tot_cur_bal,avg_cur_bal,num_bc_tl,num_actv_bc_tl,num_bc_sats,pct_tl_nvr_dlq,num_tl_90g_dpd_24m,num_tl_30dpd,num_tl_120dpd_2m,num_il_tl,mo_sin_old_il_acct,num_actv_rev_tl,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,total_rev_hi_lim,num_rev_tl_bal_gt_0,num_op_rev_tl,tot_coll_amt
"4156027","5298309","24000.0","12525.0","36","14.99","12.12","3.20","0.70","798.52","B","B3","Barclays","2 years","Employed","RENT","80000.0","FALSE","04-05-2013 15:43:10","04-19-2013 15:47:38","04-05-2013 18:00:47","04-05-2013 15:41:29"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4156027"," ","Debt consolidation","Credit Cards ","ELMHURST","NY","","0","11","15478","27.3","56.5","8.97","0","0.0","08-06-2001 15:41:29","675","679","0","71"," ","9"," ","71","5","0","20","0","0","29513","24967.0","54.0","35600","30","4800"," ","27","71","f","04-05-2013 18:00:00","0","0","0","0","0","71","20","3","5","51000","29513","1640","18","10","12","96","0","0","0","2","47","13","142","5","46200","13","19","0",
"4157326","5299718","15000.0","3450.0","36","16.99","14.09","3.70","0.70","513.33","B","B5","Overseas Food Dist.LLC","10+ years","Employed","RENT","75000.0","FALSE","04-06-2013 14:57:32","04-20-2013 15:05:42","04-06-2013 18:00:48","04-06-2013 14:56:53"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4157326"," ","Credit card refinancing","Credit cards Payments","ANAHEIM","CA","","0","4","11282","28.6","47.3","6.35","0","0.0","04-07-1990 14:56:53","710","714","3"," "," ","1"," "," ","4","0","10","0","0","14193","14193.0","37.5","21400","18","0"," ","16"," ","f","04-06-2013 18:00:00","0","0","0","0","0","null","10","2","1","37800","14193","1419","13","4","7","100","0","0","0","2","107","6","280","1","37800","6","10","0",
"4255150","5427350","25000.0","13350.0","36","16.99","14.09","3.70","0.70","855.54","B","B5","NITIC INSURANCE CO","10+ years","Employed","OWN","150000.0","FALSE","04-06-2013 05:12:15","04-20-2013 05:35:33","04-06-2013 06:01:36","04-06-2013 05:08:50"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4255150"," ","Credit card refinancing","BILLS CLEANUP LOAN","WHITING","NJ","","0","5","12092","27.3","62.0","19.02","0","0.0","12-10-2000 04:08:50","705","709","3","65"," ","2"," ","65","2","0","22","0","0","59297","30992.0","42.6","31100","36","51411","59","30","65","f","04-06-2013 06:00:00","0","1","0","0","0","65","22","4","2","123811","59297","2965","19","10","12","97","0","0","0","6","109","14","150","2","72400","14","20","0",
"4245023","5417201","20000.0","8125.0","36","10.99","8.90","1.75","0.69","635.07","A","A5","Moll Construction & Heavy Equipment","< 1 year","Employed","MORTGAGE","80000.0","FALSE","04-05-2013 19:17:33","04-19-2013 19:22:58","04-06-2013 06:01:35","04-05-2013 19:12:06"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4245023"," ","Debt consolidation","consolidacion","ROCK HILL","SC","","0","6","1553","0.0","13.7","12.96","0","0.0","06-06-2007 19:12:06","710","714","0"," "," ","10"," "," ","2","2","13","0","0","28348","5833.0","46.3","1800","20","32367"," ","12"," ","f","04-06-2013 06:00:00","0","0","0","0","0","null","13","2","2","137963","117796","9061","4","1","2","100","0","0","0","6","47","4","71","2","12600","4","8","0",
"4225037","5397221","20000.0","7875.0","60","18.17","15.80","4.40","0.45","484.24","C","C3","Qalmart","10+ years","Employed","RENT","130000.0","FALSE","04-05-2013 20:07:38","04-19-2013 20:13:08","04-06-2013 06:01:35","04-05-2013 20:05:58"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4225037"," ","Debt consolidation","kldm3","NORTH BRUNSWICK","NJ","","0","3","11831","83.3","43.7","12.1","0","0.0","11-25-1997 19:05:58","680","684","0","51"," "," ","58","58","3","2","7","0","0","19719","9169.0","43.7","21000","25","73036","95","18","58","f","04-06-2013 06:00:00","0","0","0","0","0","null","7","2","3","94036","19719","2817","13","6","6","75","0","0","0","4","127","6","187","3","21000","6","6","0",
"4245156","5417349","18000.0","5850.0","60","14.41","12.12","3.20","0.44","401.5","B","B3","International Lawyers Network","8 years","Employed","MORTGAGE","80000.0","FALSE","04-06-2013 08:49:28","04-20-2013 08:52:08","04-06-2013 10:00:51","04-06-2013 08:49:07"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4245156"," ","Debt consolidation","Debt Consolidation Loand","Barnegat","NJ","","0","7","17318","0.0","8.9","33.04","1","0.0","09-22-1998 08:49:07","755","759","1","13"," ","5"," "," ","5","2","16","0","0","62861","3424.0","12.3","19000","30","63834","143","18"," ","f","04-06-2013 10:00:00","0","0","0","0","0","null","16","4","5","245025","202407","15570","8","2","3","96","0","0","0","9","171","3","177","5","27900","3","11","0",
"4234898","5407086","24000.0","11425.0","60","18.67","16.29","4.70","0.45","587.34","C","C4","United Energex","5 years","Employed","MORTGAGE","65000.0","FALSE","04-05-2013 14:38:42","04-19-2013 14:51:19","04-05-2013 18:00:47","04-05-2013 14:29:39"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4234898"," ","Debt consolidation","consolidation loan","Cisco","TX","","0","4","15907","50.0","64.4","18.06","0","0.0","03-04-2002 13:29:39","680","684","0"," "," ","14"," "," ","4","2","8","0","0","31710","31710.0","53.7","44700","17","0"," ","14"," ","f","04-05-2013 18:00:00","0","0","0","0","0","null","8","1","4","130286","98727","12341","11","3","4","100","0","0","0","1","110","4","135","4","59100","4","7","0",
"3366011","4218419","21000.0","8275.0","36","10.99","8.90","1.75","0.69","666.82","A","A5","city of pasco","10+ years","Employed","MORTGAGE","83000.0","FALSE","04-05-2013 17:50:22","04-19-2013 17:55:26","04-05-2013 18:00:47","04-05-2013 17:41:15"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3366011"," ","Credit card refinancing","paidoff","Pasco","WA","","0","4","24689","42.9","63.0","21.47","1","0.0","06-10-1989 17:41:15","715","719","3","19"," ","2","19"," ","3","6","16","0","0","47910","42229.0","58.9","66800","40","21503","130","27"," ","f","04-05-2013 18:00:00","0","0","0","0","0","null","15","2","3","272588","218251","15589","15","5","7","97","0","0","0","7","130","7","290","3","71700","7","13","0",
"4224646","5396803","35000.0","22025.0","60","18.17","15.80","4.40","0.45","847.42","C","C3","Cooley Dickinson Hospital","10+ years","Employed","MORTGAGE","100000.0","FALSE","04-05-2013 07:48:39","04-19-2013 08:10:21","04-05-2013 10:00:42","04-05-2013 07:47:05"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4224646"," ","Debt consolidation","debt consolidation","CHICOPEE","MA","","0","1","10430","50.0","71.7","20.57","0","0.0","04-28-1980 07:47:05","725","729","0","30"," ","7"," ","30","34","4","13","0","0","46981","39816.0","57.0","36800","37","21053","109","21"," ","f","04-05-2013 10:00:00","0","0","0","0","0","null","13","0","16","292600","226618","18885","8","2","4","97","0","0","0","11","150","4","401","34","69800","4","9","0",
"4255341","5427558","17500.0","4525.0","36","10.99","8.90","1.75","0.69","555.69","A","A5","SEVICES BY DEPARTMENT OF AIR FORCE","10+ years","Employed","MORTGAGE","40500.0","FALSE","04-06-2013 12:48:08","04-20-2013 13:00:11","04-06-2013 14:00:44","04-06-2013 12:46:31"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4255341"," ","Home improvement","HOME IMPROVEMENT OR PAY OFF DEBT","NAVARRE","FL","","0","5","20708","25.0","33.0","15.29","0","0.0","03-06-1996 11:46:31","730","734","0"," "," ","8"," "," ","17","2","19","0","0","20939","13053.0","28.3","30900","52","9245","110","45"," ","f","04-06-2013 14:00:00","0","0","0","0","0","null","19","2","5","210345","167841","11989","24","4","10","100","0","0","0","5","142","5","208","5","46200","5","17","0",
"4215098","5387292","21200.0","8225.0","36","9.98","7.90","1.55","0.68","663.36","A","A4","Coatal Transportation","4 years","Employed","MORTGAGE","78000.0","FALSE","04-06-2013 05:47:00","04-20-2013 05:57:25","04-06-2013 06:01:35","04-06-2013 05:45:33"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4215098"," ","Debt consolidation","payoff","Waco","TX","","0","4","45786","12.5","32.1","17.23","0","0.0","08-02-2002 05:45:33","745","749","0"," "," "," "," "," ","18","3","14","0","0","39893","22059.0","28.1","67400","22","21000","125","14"," ","f","04-06-2013 06:00:00","0","0","0","0","0","null","14","2","8","238911","176332","12595","9","5","8","100","0","0","0","5","125","7","96","18","78500","7","12","0",
"4105110","5237341","24000.0","10800.0","60","17.67","15.31","4.15","0.45","574.88","C","C2","UPS","10+ years","Employed","MORTGAGE","79000.0","FALSE","04-06-2013 05:28:27","04-20-2013 05:36:44","04-06-2013 06:01:35","04-06-2013 05:17:25"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4105110"," ","Debt consolidation","LOAN4ME","NORTH AUGUSTA","SC","","0","3","3458","100.0","84.1","16.19","0","0.0","05-16-1994 05:17:25","730","734","0"," "," ","7"," "," ","14","3","7","0","0","47357","20670.0","83.7","21700","12","28953","22","7"," ","f","04-06-2013 06:00:00","0","0","0","0","0","null","7","1","5","164753","148055","24676","5","3","4","100","0","0","0","2","22","4","230","14","24700","4","5","0",
"3705038","4677251","26500.0","13275.0","60","26.40","23.83","8.95","0.48","759.74","F","F5","East Coast Orthotic and Prosthetic Corp","6 years","Employed","RENT","70000.0","FALSE","04-05-2013 15:05:28","04-19-2013 15:12:39","04-05-2013 18:00:47","03-30-2013 17:12:57"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3705038"," ","Credit card refinancing","Pay off everything","New York","NY","","0","2","7475","50.0","76.0","14.21","3","0.0","01-02-2001 16:12:57","660","664","2","13"," ","0"," "," ","0","0","10","0","0","47543","23625.0","76.0","31100","30","34116","149","15"," ","f","04-05-2013 18:00:00","0","4","0","0","0","13","10","2","0","65216","47543","4754","15","4","6","75","3","0","0","15","149","4","134","0","31100","4","6","0",
"4044920","5177122","21000.0","7650.0","36","10.99","8.90","1.75","0.69","666.82","A","A5","","n/a","Other","MORTGAGE","120000.0","FALSE","04-05-2013 11:53:38","04-19-2013 13:58:11","04-05-2013 14:00:42","04-05-2013 11:51:51"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4044920"," ","Debt consolidation","Credit Card Consolidation","Phoenix","AZ","","0","2","14762","80.0","71.5","20.17","0","0.0","10-10-2000 11:51:51","670","674","1"," "," ","3"," "," ","18","3","9","0","0","109155","101441.0","63.8","51863","21","27971","128","15"," ","w","04-06-2013 02:00:00","0","0","0","0","0","null","9","0","18","428834","310289","34477","10","5","5","100","0","0","0","3","128","7","152","18","128863","7","7","234",
"4214973","5387146","25000.0","11600.0","60","25.01","22.47","7.85","0.47","697.18","E","E5","","< 1 year","Self-employed","MORTGAGE","150000.0","FALSE","04-05-2013 17:27:27","04-19-2013 17:33:02","04-05-2013 18:00:47","04-05-2013 17:25:42"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4214973"," ","Business","Business","Arlington","VA","","0","4","37868","60.0","56.0","22.89","0","0.0","12-06-1995 16:25:42","700","704","0"," "," ","12"," "," ","98","9","13","0","0","109379","70590.0","58.8","86100","33","48000"," ","14"," ","f","04-05-2013 18:00:00","0","0","0","0","0","null","13","2","7","873472","781173","60090","8","4","5","100","0","0","0","9","133","7","211","33","120100","7","8","0",
"4244872","5417042","31300.0","17775.0","36","24.81","21.00","7.00","0.72","1179.23","E","E2","Motiva Enterprises","10+ years","Employed","MORTGAGE","113000.0","TRUE","04-05-2013 13:46:22","04-19-2013 13:47:58","04-05-2013 14:00:42","04-05-2013 13:46:04"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4244872"," ","Debt consolidation","Consolidate high interest ","Gonzales","LA","","0","14","1017","100.0","95.6","28.42","0","0.0","06-03-1996 13:46:04","660","664","6","33"," ","2"," ","33","5","6","21","0","0","95585","23431.0","89.4","22900","61","95154","165","32","33","w","04-06-2013 02:00:00","0","0","0","0","0","null","21","9","4","325504","299427","15759","17","6","6","95","0","0","0","21","165","8","205","5","26200","8","13","393",
"4235222","5407441","18200.0","4400.0","60","15.42","13.11","3.50","0.44","415.14","B","B4","MEDNAX SERVICES INC","10+ years","Employed","MORTGAGE","50000.0","FALSE","04-06-2013 09:53:40","04-20-2013 10:01:35","04-06-2013 14:00:44","04-06-2013 09:51:13"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4235222"," ","Home improvement","Roof Replacment","tamarac","FL","","0","4","39876","0.0","22.9","20.25","0","0.0","01-30-1997 08:51:13","720","724","1"," "," ","6"," "," ","6","3","14","1","0","18375","15019.0","23.9","51700","22","0"," ","16"," ","f","04-06-2013 14:00:00","0","0","0","0","0","null","14","2","6","195675","132304","9450","11","8","9","100","0","0","0","2","141","11","197","6","62900","11","12","206",
"4186990","5329330","19400.0","5425.0","60","18.17","15.80","4.40","0.45","469.72","C","C3","Costco Wholesale","10+ years","Employed","OWN","54000.0","FALSE","04-06-2013 11:04:05","04-20-2013 11:08:51","04-06-2013 14:00:44","04-04-2013 09:14:54"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4186990"," ","Debt consolidation","pay off debt","HOPATCONG","NJ","","0","4","964","85.7","93.8","19.37","0","0.0","02-18-1993 08:14:54","685","689","0"," "," ","7"," "," ","29","9","14","0","0","25512","20717.0","76.7","15500","24","15983"," ","13"," ","f","04-06-2013 14:00:00","0","0","0","0","0","null","14","3","6","325783","307112","21937","7","7","7","100","0","0","0","2","161","12","245","8","27000","12","12","0",
"4244987","5417162","22900.0","8650.0","60","19.68","17.27","4.95","0.45","572.46","C","C5","standard oil of ct.","6 years","Employed","MORTGAGE","52180.0","FALSE","04-05-2013 17:59:10","04-19-2013 18:14:54","04-06-2013 06:01:35","04-05-2013 17:48:17"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4244987"," ","Debt consolidation","money bags","WATERBURY","CT","","0","3","6291","40.0","74.8","15.25","0","0.0","03-09-2001 16:48:17","695","699","2"," "," ","4"," "," ","2","1","7","0","0","23614","18718.0","74.8","25009","15","10000","147","10"," ","f","04-06-2013 06:00:00","0","0","0","0","0","null","7","3","2","162654","145137","20734","8","2","5","100","0","0","0","4","147","2","139","2","25009","2","5","0",
"4255037","5427224","24000.0","9725.0","36","10.99","8.90","1.75","0.69","762.08","A","A5","innovative information technologies inc ","6 years","Employed","RENT","110000.0","FALSE","04-05-2013 17:41:35","04-19-2013 17:52:38","04-05-2013 18:00:48","04-05-2013 17:40:55"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4255037"," ","Credit card refinancing","Credit card consolidation","lawrenceville","NJ","","0","5","12145","14.3","50.4","3.21","0","0.0","12-03-2007 16:40:55","690","694","0"," "," ","11"," "," ","16","0","8","0","0","14145","12355.0","50.4","24500","11","0"," ","9"," ","f","04-05-2013 18:00:00","0","0","0","0","0","null","8","1","11","27542","14145","1768","9","3","7","100","0","0","0","1","16","3","65","16","24500","3","7","0",
"4225345","5397559","18000.0","3625.0","36","19.99","16.29","4.70","0.71","635.41","C","C4","City of prabody","10+ years","Employed","MORTGAGE","40000.0","FALSE","04-06-2013 15:24:23","04-20-2013 15:32:11","04-06-2013 18:00:48","04-06-2013 15:21:19"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4225345"," ","Debt consolidation","CleAn up. ","PEABODY","MA","","0","1","1790","80.0","86.9","10.02","0","0.0","03-30-2003 14:21:19","675","679","0"," "," ","11"," "," ","11","4","5","0","0","11910","11910.0","86.9","13700","11","0"," ","7"," ","f","04-06-2013 18:00:00","0","0","0","0","0","null","5","1","11","13700","11910","2382","7","4","5","100","0","0","0","0"," ","4","80","11","13700","4","5","0",
"4225289","5397499","24000.0","9475.0","36","14.99","12.12","3.20","0.70","798.52","B","B3","","3 years","Self-employed","RENT","65000.0","FALSE","04-06-2013 13:19:14","04-20-2013 13:29:21","04-06-2013 14:00:44","04-06-2013 13:16:46"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4225289"," ","Credit card refinancing","Credit Card and small business","North Andover","MA","","0","0","913","100.0","93.0","12.11","0","0.0","04-26-1992 13:16:46","710","714","0"," "," "," "," "," ","106","0","8","0","0","40511","12448.0","84.1","13000","18","36628","157","11"," ","f","04-06-2013 14:00:00","0","0","0","0","0","null","8","0","106","51428","40511","5064","9","2","2","100","0","0","0","7","162","3","255","106","14800","3","3","0",
"4156556","5298880","28000.0","13450.0","36","17.99","14.33","3.85","0.70","961.47","C","C1","Montaplast","5 years","Employed","MORTGAGE","105000.0","FALSE","04-05-2013 14:32:31","04-19-2013 14:43:08","04-05-2013 18:00:47","04-03-2013 14:33:30"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4156556"," ","Debt consolidation","Consolidated Debt reduction","LOUISVILLE","KY","","0","4","941","75.0","97.0","19.4","0","0.0","08-24-2003 14:33:30","670","674","3","66"," ","0"," "," ","8","1","11","0","0","52570","31786.0","78.5","31800","18","41231"," ","12"," ","f","04-05-2013 18:00:00","0","1","0","0","0","66","11","2","2","400731","362304","36230","6","4","4","94","0","0","0","4","71","7","117","2","40500","7","9","0",
"4155030","5297234","20000.0","5400.0","60","18.67","16.29","4.70","0.45","489.45","C","C4","","n/a","Other","MORTGAGE","50000.0","FALSE","04-06-2013 13:07:49","04-20-2013 13:23:03","04-06-2013 14:00:44","04-06-2013 13:06:22"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4155030"," ","Debt consolidation","Loan 1234","FORT MYERS","FL","","0","2","2400","100.0","92.8","21.22","0","0.0","06-19-1976 13:06:22","695","699","1","59"," ","6"," ","74","50","2","6","0","0","35815","31000.0","89.6","33400","17","6491","16","12","74","f","04-06-2013 14:00:00","0","0","0","0","0","null","6","1","6","106091","96711","16119","7","3","3","88","0","0","0","3","162","3","448","6","34600","3","4","0",
"4194705","5336874","24000.0","9175.0","36","10.99","8.90","1.75","0.69","762.08","A","A5","","10+ years","Self-employed","RENT","450000.0","FALSE","04-05-2013 14:13:26","04-19-2013 14:20:39","04-05-2013 18:00:47","04-05-2013 14:12:43"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4194705"," ","Debt consolidation","credit card consolidation","AMARILLO","TX","","0","10","8768","60.0","61.2","1.73","0","0.0","06-11-2006 14:12:43","720","724","0"," "," ","11"," "," ","24","0","8","0","0","103868","13832.0","61.2","22600","24","116655"," ","6"," ","f","04-05-2013 18:00:00","0","0","0","0","0","null","8","4","8","139255","103868","12984","6","4","5","100","0","0","0","18","76","4","83","24","22600","4","5","0",
"4235378","5407611","18000.0","3150.0","36","22.51","18.75","5.70","0.71","657.54","D","D3","Family car care","10+ years","Employed","RENT","60000.0","FALSE","04-06-2013 15:11:50","04-20-2013 15:18:04","04-06-2013 18:00:48","04-06-2013 15:08:12"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4235378"," ","Debt consolidation","Debt consolidation","MIDDLETON","MA","","2","0","4285","87.5","76.8","29.24","3","235.0","11-10-2000 14:08:12","690","694","0","1"," "," "," ","1","76","0","13","0","0","21528","15625.0","78.5","18500","20","43787","54","18","1","f","04-06-2013 18:00:00","0","0","0","0","0","null","12","0","38","63687","21528","1957","16","8","9","85","0","1","0","2","55","9","151","38","19900","9","11","0",
"4215258","5387464","22000.0","7075.0","60","21.50","19.05","5.90","0.46","571.3","D","D4","","n/a","Other","RENT","60000.0","FALSE","04-06-2013 12:16:12","04-20-2013 12:25:19","04-06-2013 14:00:44","04-06-2013 12:15:00"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4215258"," ","Credit card refinancing","Money for debt","HAVERHILL","MA","","0","1","2032","92.3","89.1","13.1","0","0.0","04-14-2000 12:15:00","680","684","0"," "," "," "," "," ","5","0","14","0","0","20027","20027.0","78.8","18600","19","0"," ","17"," ","f","04-06-2013 14:00:00","0","0","0","0","0","null","14","1","5","25400","20027","1431","16","12","13","100","0","0","0","2","158","13","147","5","25400","13","14","0",
"4235059","5407257","26375.0","11400.0","60","21.19","18.75","5.70","0.46","680.56","D","D3","TUSD","7 years","Employed","MORTGAGE","60000.0","FALSE","04-05-2013 21:15:26","04-19-2013 21:30:49","04-06-2013 06:01:35","04-05-2013 21:11:44"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4235059"," ","Debt consolidation","LOAN","MANTECA","CA","","0","4","734","80.0","96.6","31.22","0","0.0","10-10-2000 21:11:44","710","714","0"," "," ","12"," "," ","32","1","16","0","0","70130","32928.0","79.7","21700","29","61370","152","19"," ","f","04-06-2013 06:00:00","0","0","0","0","0","null","16","1","2","240134","200872","12555","10","5","5","100","0","0","0","9","152","11","139","2","41300","11","12","0",
"4244971","5417144","20000.0","5000.0","36","9.98","7.90","1.55","0.68","625.81","A","A4","Epsilon ","< 1 year","Employed","MORTGAGE","101000.0","FALSE","04-06-2013 06:20:34","04-20-2013 07:03:56","04-06-2013 10:00:51","04-06-2013 06:20:05"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4244971"," ","Debt consolidation","Debt Elimination","Braintree","MA","","0","3","4566","75.0","81.2","7.73","0","0.0","05-04-2002 06:20:05","705","709","0"," "," "," "," "," ","23","2","8","0","0","28277","20771.0","81.8","24300","19","11000","133","11"," ","f","04-06-2013 10:00:00","0","0","0","0","0","null","8","0","16","360219","336834","42104","9","4","4","100","0","0","0","6","133","6","131","16","25400","6","6","0",
"4215253","5387459","19200.0","3975.0","36","9.98","7.90","1.55","0.68","600.78","A","A4","BNY Mellon","10+ years","Employed","MORTGAGE","180000.0","FALSE","04-06-2013 12:26:03","04-20-2013 12:29:19","04-06-2013 14:00:44","04-06-2013 12:22:50"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4215253"," ","Debt consolidation","CreditCardConsolidate-AC","ENGLEWOOD CLIFFS","NJ","","0","4","19101","33.3","63.1","9.08","0","0.0","03-21-1999 11:22:50","700","704","0","28"," ","7","28"," ","17","2","9","0","0","41699","32599.0","63.1","51700","20","21450"," ","14"," ","f","04-06-2013 14:00:00","0","0","0","0","0","null","9","1","10","695650","657716","82215","12","4","6","95","0","0","0","4","130","4","171","17","51700","4","7","0",
"4255214","5427423","21000.0","5525.0","36","8.99","7.62","1.35","0.68","654.39","A","A3","CDPHP","5 years","Employed","RENT","80000.0","FALSE","04-06-2013 08:44:03","04-20-2013 08:51:05","04-06-2013 10:00:51","04-06-2013 08:40:46"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4255214"," ","Credit card refinancing","Consolidation ","MECHANICVILLE","NY","","0","1","9626","50.0","68.3","18.87","0","0.0","06-08-2001 08:40:46","730","734","0"," "," ","12"," "," ","3","0","14","0","0","29245","22536.0","48.4","30400","30","40706","91","19"," ","f","04-06-2013 10:00:00","0","0","0","0","0","null","14","1","3","87306","29245","2089","14","3","6","100","0","0","0","11","139","6","144","3","46600","6","10","0",
"4235141","5407353","21000.0","5475.0","36","8.99","7.62","1.35","0.68","654.39","A","A3","Leading Path Consulting","3 years","Employed","MORTGAGE","180000.0","FALSE","04-06-2013 07:18:34","04-20-2013 07:47:18","04-06-2013 10:00:51","04-06-2013 07:13:40"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4235141"," ","Debt consolidation","Credit Debt Consolidation ","Palmyra","VA","","0","2","5160","50.0","74.3","9.54","0","0.0","08-10-1989 07:13:40","745","749","0","40"," ","13"," ","40","13","2","5","0","0","222360","175615.0","74.3","20100","20","62611","123","9"," ","f","04-06-2013 10:00:00","0","0","0","0","0","null","5","0","13","540263","499209","99842","7","1","2","95","0","0","0","9","186","2","288","13","195100","2","3","0",
"4154867","5297058","21000.0","5125.0","60","16.67","14.33","3.85","0.44","492.24","C","C1","Nomura Securities International","10+ years","Employed","MORTGAGE","127000.0","FALSE","04-06-2013 12:46:23","04-20-2013 12:57:27","04-06-2013 14:00:44","04-06-2013 12:44:53"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4154867"," ","Debt consolidation","Consolidation Loan","Flushing","NY","","0","1","6819","50.0","68.1","4.42","0","0.0","06-01-1991 12:44:53","690","694","5","77"," ","4"," ","77","46","6","12","0","0","16753","16753.0","56.4","21400","34","0","186","23","77","f","04-06-2013 14:00:00","0","0","0","0","0","null","12","1","3","527162","514215","57135","10","2","4","97","0","0","0","4","186","3","266","29","29700","3","11","0",
"4244979","5417153","24000.0","8025.0","36","10.99","8.90","1.75","0.69","762.08","A","A5","Keybanc Capital Markets Inc","3 years","Employed","MORTGAGE","140000.0","FALSE","04-05-2013 17:15:56","04-19-2013 17:21:51","04-05-2013 18:00:47","04-05-2013 17:15:38"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4244979"," ","Debt consolidation","Debt consolidation","Shaker Heights","OH","","0","3","21275","40.0","61.8","22.1","0","0.0","12-11-1994 16:15:38","720","724","3"," "," ","2"," "," ","39","3","9","0","0","70963","34425.0","61.6","55700","32","57836","71","19"," ","f","04-05-2013 18:00:00","0","0","0","0","0","null","9","0","13","113736","70963","7885","12","3","5","100","0","0","0","10","223","3","203","39","55900","3","6","0",
"4235294","5407522","21000.0","4875.0","60","16.67","14.33","3.85","0.44","492.24","C","C1","","9 years","Self-employed","MORTGAGE","120000.0","FALSE","04-06-2013 12:24:46","04-20-2013 12:39:38","04-06-2013 14:00:44","04-06-2013 12:22:50"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4235294"," ","Debt consolidation","lower interest","THE DALLES","OR","","0","9","2959","20.0","68.2","22.09","0","0.0","01-21-1993 11:22:50","700","704","1"," ","84","6"," "," ","62","5","16","1","1","95435","8996.0","49.7","9300","27","102173","147","10"," ","f","04-06-2013 14:00:00","1","0","0","0","0","null","16","3","6","379855","354601","23640","5","4","5","100","0","0","0","12","147","6","246","11","18100","6","10","0",
